|HY_ID|num_fotos
4771|6079839|10
4772|6079850|7
4773|6079857|10
4774|6079863|3
4775|6079865|5
4776|6079885|3
4777|6079891|10
4778|6079895|8
4779|6079897|7
4780|6079901|4
4781|6079902|10
4782|6079903|3
4783|6079907|7
4784|6079915|5
4785|6079939|4
4786|6079941|6
4787|6079942|3
4788|6079943|6
4789|6079944|3
4790|6079946|4
4791|6079947|10
4792|6079953|4
4793|6079962|9
4794|6079963|10
4795|6079964|7
4796|6079966|6
4797|6079976|9
4798|6079977|1
4799|6079978|7
4800|6079991|4
4801|6079993|3
4802|6079995|9
4803|6079996|10
4804|6079997|2
4805|6079998|2
4806|6079999|2
4807|6080008|10
4808|6080011|6
4809|6080014|4
4810|6080015|3
4811|6080020|3
4812|6080021|2
4813|6080022|3
4814|6080023|3
4815|6080024|3
4816|6080026|3
4817|6080027|7
4818|6080030|8
4819|6080037|10
4820|6080046|9
4821|6080049|4
4822|6080057|7
4823|6080058|8
4824|6080088|2
4825|6080089|2
4826|6080090|8
4827|6080091|8
4828|6080095|2
4829|6080096|1
4830|6080097|1
4831|6080098|1
4832|6080099|2
4833|6080100|1
4834|6080101|1
4835|6080102|1
4836|6080103|1
4837|6080104|1
4838|6080107|1
4839|6080108|1
4840|6080110|8
4841|6080111|8
4842|6080114|4
4843|6080115|10
4844|6080177|5
4845|6080189|10
4846|6080192|10
4847|6080193|10
4848|6080195|5
4849|6080196|6
4850|6080206|4
4851|6080208|6
4852|6080209|3
4853|6080230|5
4854|6080231|5
4855|6080232|5
4856|6080233|5
4857|6080234|5
4858|6080235|5
4859|6080254|7
4860|6080267|5
4861|6080274|5
4862|6080275|5
4863|6080276|5
4864|6080277|5
4865|6080278|5
4866|6080279|5
4867|6080280|5
4868|6080282|4
4869|6080283|1
4870|6080284|1
4871|6080285|4
4872|6080310|10
4873|6080311|10
4874|6080337|5
4875|6080338|5
4876|6080339|5
4877|6080340|5
4878|6080341|5
4879|6080342|5
4880|6080343|5
4881|6080344|5
4882|6080345|5
4883|6080346|5
4884|6080347|5
4885|6080348|5
4886|6080349|5
4887|6080350|5
4888|6080351|5
4889|6080352|5
4890|6080353|5
4891|6080354|5
4892|6080355|5
4893|6080356|5
4894|6080357|5
4895|6080365|5
4896|6080366|5
4897|6080367|5
4898|6080370|5
4899|6080372|5
4900|6080373|5
4901|6080374|5
4902|6080375|5
4903|6080376|5
4904|6080377|5
4905|6080378|5
4906|6080379|5
4907|6080381|5
4908|6080382|10
4909|6080383|10
4910|6080384|10
4911|6080385|10
4912|6080386|10
4913|6080387|10
4914|6080388|10
4915|6080390|10
4916|6080391|10
4917|6080392|10
4918|6080393|10
4919|6080394|5
4920|6080396|6
4921|6080398|6
4922|6080399|6
4923|6080400|6
4924|6080401|6
4925|6080402|5
4926|6080421|9
4927|6080422|10
4928|6080442|6
4929|6080450|9
4930|6080455|4
4931|6080458|6
4932|6080473|1
4933|6080474|5
4934|6080483|10
4935|6080486|2
4936|6080488|2
4937|6080491|2
4938|6080492|2
4939|6080493|2
4940|6080497|2
4941|6080500|2
4942|6080504|2
4943|6080505|2
4944|6080510|2
4945|6080516|2
4946|6080518|2
4947|6080520|2
4948|6080524|2
4949|6080532|5
4950|6080533|5
4951|6080534|5
4952|6080537|6
4953|6080538|6
4954|6080539|6
4955|6080540|6
4956|6080541|6
4957|6080549|1
4958|6080570|4
4959|6080572|2
4960|6080577|2
4961|6080579|2
4962|6080585|3
4963|6080586|5
4964|6080587|4
4965|6080591|4
4966|6080616|4
4967|6080617|7
4968|6080622|1
4969|6080624|8
4970|6080628|3
4971|6080631|6
4972|6080632|3
4973|6080636|4
4974|6080638|4
4975|6080641|1
4976|6080642|5
4977|6080644|6
4978|6080646|7
4979|6080648|3
4980|6080649|6
4981|6080650|9
4982|6080653|3
4983|6080666|7
4984|6080667|10
4985|6080674|10
4986|6080687|3
4987|6080689|6
4988|6080692|1
4989|6080693|1
4990|6080694|1
4991|6080695|1
4992|6080696|1
4993|6080697|3
4994|6080700|4
4995|6080707|3
4996|6080710|10
4997|6080712|3
4998|6080714|2
4999|6080715|3
5000|6080723|10
5001|6080727|3
5002|6080728|3
5003|6080730|3
5004|6080732|3
5005|6080734|1
5006|6080744|6
5007|6080745|3
5008|6080746|5
5009|6080751|10
5010|6080760|5
5011|6080767|3
5012|6080780|10
5013|6080798|8
5014|6080799|2
5015|6080806|10
5016|6080808|2
5017|6080809|2
5018|6080810|2
5019|6080811|2
5020|6080812|2
5021|6080813|2
5022|6080814|2
5023|6080815|2
5024|6080816|2
5025|6080817|3
5026|6080818|10
5027|6080819|6
5028|6080823|4
5029|6080824|5
5030|6080825|3
5031|6080826|4
5032|6080828|4
5033|6080829|9
5034|6080832|10
5035|6080834|9
5036|6080837|4
5037|6080868|10
5038|6080875|4
5039|6080876|4
5040|6080880|5
5041|6080883|2
5042|6080884|2
5043|6080885|5
5044|6080888|6
5045|6080890|10
5046|6080891|5
5047|6080892|5
5048|6080897|10
5049|6080907|2
5050|6080909|2
5051|6080910|2
5052|6080912|3
5053|6080914|3
5054|6080916|3
5055|6080924|10
5056|6080928|5
5057|6080931|2
5058|6080938|1
5059|6080942|9
5060|6080949|5
5061|6080952|1
5062|6080963|6
5063|6080974|10
5064|6080980|5
5065|6080981|3
5066|6080989|4
5067|6080995|6
5068|6081001|3
5069|6081006|9
5070|6081009|4
5071|6081016|5
5072|6081020|10
5073|6081021|10
5074|6081022|10
5075|6081023|3
5076|6081024|3
5077|6081030|10
5078|6081031|6
5079|6081036|10
5080|6081037|3
5081|6081038|1
5082|6081044|10
5083|6081045|4
5084|6081047|5
5085|6081048|3
5086|6081049|5
5087|6081054|4
5088|6081056|3
5089|6081063|3
5090|6081064|2
5091|6081071|10
5092|6081072|9
5093|6081073|9
5094|6081074|10
5095|6081075|6
5096|6081076|10
5097|6081077|5
5098|6081078|7
5099|6081081|7
5100|6081083|4
5101|6081084|4
5102|6081087|10
5103|6081088|4
5104|6081109|10
5105|6081110|9
5106|6081111|5
5107|6081112|5
5108|6081113|5
5109|6081116|5
5110|6081117|5
5111|6081118|8
5112|6081119|4
5113|6081120|4
5114|6081121|4
5115|6081123|4
5116|6081126|7
5117|6081128|4
5118|6081135|8
5119|6081137|6
5120|6081138|9
5121|6081139|5
5122|6081141|6
5123|6081142|2
5124|6081153|6
5125|6081154|7
5126|6081155|5
5127|6081156|3
5128|6081163|9
5129|6081165|3
5130|6081169|7
5131|6081172|4
5132|6081173|4
5133|6081178|7
5134|6081181|5
5135|6081182|6
5136|6081187|4
5137|6081211|5
5138|6081242|5
5139|6081248|3
5140|6081254|10
5141|6081262|9
5142|6081263|6
5143|6081264|6
5144|6081267|5
5145|6081268|5
5146|6081269|5
5147|6081270|5
5148|6081271|5
5149|6081272|5
5150|6081279|3
5151|6081284|7
5152|6081285|7
5153|6081286|7
5154|6081287|6
5155|6081288|6
5156|6081289|6
5157|6081290|6
5158|6081291|6
5159|6081292|7
5160|6081293|5
5161|6081294|5
5162|6081295|10
5163|6081296|10
5164|6081298|3
5165|6081299|2
5166|6081301|10
5167|6081302|3
5168|6081304|10
5169|6081307|4
5170|6081309|4
5171|6081310|4
5172|6081311|4
5173|6081312|4
5174|6081313|4
5175|6081314|4
5176|6081315|4
5177|6081317|10
5178|6081318|10
5179|6081321|3
5180|6081323|4
5181|6081324|4
5182|6081326|4
5183|6081327|4
5184|6081328|4
5185|6081329|4
5186|6081330|4
5187|6081336|4
5188|6081337|4
5189|6081338|4
5190|6081339|4
5191|6081340|4
5192|6081341|1
5193|6081347|4
5194|6081350|6
5195|6081375|2
5196|6081376|2
5197|6081378|2
5198|6081379|2
5199|6081380|2
5200|6081381|2
5201|6081382|2
5202|6081383|2
5203|6081384|2
5204|6081385|2
5205|6081386|2
5206|6081387|2
5207|6081388|2
5208|6081389|2
5209|6081390|2
5210|6081394|5
5211|6081395|7
5212|6081399|3
5213|6081401|10
5214|6081409|4
5215|6081436|1
5216|6081442|1
5217|6081450|2
5218|6081451|2
5219|6081459|1
5220|6081462|2
5221|6081463|4
5222|6081464|4
5223|6081465|4
5224|6081466|4
5225|6081467|4
5226|6081468|4
5227|6081470|1
5228|6081473|3
5229|6081474|3
5230|6081486|10
5231|6081495|6
5232|6081496|10
5233|6081515|5
5234|6081522|3
5235|6081525|5
5236|6081528|4
5237|6081531|3
5238|6081532|3
5239|6081533|10
5240|6081534|10
5241|6081536|10
5242|6081538|1
5243|6081539|1
5244|6081540|1
5245|6081558|6
5246|6081562|3
5247|6081565|3
5248|6081566|3
5249|6081567|3
5250|6081569|3
5251|6081570|2
5252|6081571|3
5253|6081574|3
5254|6081575|3
5255|6081577|3
5256|6081578|3
5257|6081579|3
5258|6081581|3
5259|6081582|3
5260|6081583|2
5261|6081584|2
5262|6081586|4
5263|6081603|5
5264|6081604|5
5265|6081606|5
5266|6081607|8
5267|6081635|1
5268|6081657|9
5269|6081667|2
5270|6081668|10
5271|6081676|7
5272|6081677|7
5273|6081680|3
5274|6081683|2
5275|6081689|2
5276|6081695|6
5277|6081703|7
5278|6081705|4
5279|6081710|7
5280|6081711|6
5281|6081714|10
5282|6081720|7
5283|6081722|7
5284|6081727|2
5285|6081731|5
5286|6081753|4
5287|6081754|4
5288|6081755|4
5289|6081756|4
5290|6081757|4
5291|6081759|4
5292|6081761|4
5293|6081762|4
5294|6081768|3
5295|6081778|4
5296|6081779|3
5297|6081781|5
5298|6081786|2
5299|6081788|3
5300|6081792|4
5301|6081796|7
5302|6081804|7
5303|6081805|10
5304|6081807|5
5305|6081859|10
5306|6081861|3
5307|6081869|5
5308|6081871|4
5309|6081872|4
5310|6081875|3
5311|6081888|3
5312|6081897|6
5313|6081919|3
5314|6081920|3
5315|6081921|4
5316|6081939|10
5317|6081940|10
5318|6081941|10
5319|6081942|10
5320|6081969|8
5321|6081970|8
5322|6081980|8
5323|6081981|5
5324|6081982|5
5325|6081983|5
5326|6081984|4
5327|6081994|4
5328|6081995|4
5329|6081997|4
5330|6081999|1
5331|6082050|2
5332|6082059|7
5333|6082062|5
5334|6082068|7
5335|6082073|4
5336|6082079|3
5337|6082085|2
5338|6082086|2
5339|6082087|2
5340|6082088|2
5341|6082089|2
5342|6082090|2
5343|6082091|2
5344|6082092|2
5345|6082093|2
5346|6082096|2
5347|6082097|2
5348|6082098|2
5349|6082099|2
5350|6082100|9
5351|6082101|9
5352|6082102|9
5353|6082103|9
5354|6082104|9
5355|6082105|2
5356|6082106|2
5357|6082107|2
5358|6082108|2
5359|6082109|2
5360|6082110|2
5361|6082111|2
5362|6082117|9
5363|6082118|10
5364|6082119|10
5365|6082120|10
5366|6082121|9
5367|6082122|10
5368|6082131|5
5369|6082136|10
5370|6082138|1
5371|6082157|6
5372|6082158|2
5373|6082159|2
5374|6082174|3
5375|6082176|10
5376|6082189|10
5377|6082222|10
5378|6082226|10
5379|6082261|10
5380|6082302|8
5381|6082303|6
5382|6082305|3
5383|6082308|8
5384|6082341|7
5385|6082358|10
5386|6082359|10
5387|6082360|10
5388|6082361|10
5389|6082362|10
5390|6082363|10
5391|6082364|10
5392|6082365|10
5393|6082366|10
5394|6082367|10
5395|6082368|10
5396|6082369|10
5397|6082370|10
5398|6082371|10
5399|6082372|10
5400|6082373|10
5401|6082374|10
5402|6082375|10
5403|6082376|10
5404|6082377|10
5405|6082378|10
5406|6082379|10
5407|6082380|10
5408|6082381|10
5409|6082382|10
5410|6082383|10
5411|6082384|10
5412|6082386|10
5413|6082387|10
5414|6082389|10
5415|6082390|10
5416|6082399|9
5417|6082402|7
5418|6082403|9
5419|6082454|10
5420|6082456|10
5421|6082457|10
5422|6082463|7
5423|6082464|10
5424|6082529|10
5425|6082537|10
5426|6082540|10
5427|6082544|7
5428|6082545|4
5429|6082557|5
5430|6082558|5
5431|6082559|5
5432|6082560|5
5433|6082581|3
5434|6082588|6
5435|6082590|4
5436|6082628|10
5437|6082629|10
5438|6082630|10
5439|6082631|10
5440|6082632|10
5441|6082633|10
5442|6082634|10
5443|6082639|4
5444|6082653|10
5445|6082658|2
5446|6082684|1
5447|6082691|10
5448|6082699|10
5449|6082771|1
5450|6082772|1
5451|6082797|7
5452|6082800|3
5453|6082830|9
5454|6082831|10
5455|6082833|5
5456|6082834|1
5457|6082835|3
5458|6082837|4
5459|6082838|8
5460|6082840|3
5461|6082844|7
5462|6082863|9
5463|6082864|6
5464|6082868|8
5465|6082878|5
5466|6082879|3
5467|6082883|10
5468|6082884|2
5469|6082885|7
5470|6082887|10
5471|6082903|10
5472|6082906|7
5473|6082921|10
5474|6082935|10
5475|6082941|7
5476|6082942|4
5477|6082943|3
5478|6082944|3
5479|6082946|4
5480|6082950|4
5481|6082952|8
5482|6082954|10
5483|6082958|7
5484|6082959|10
5485|6082961|6
5486|6082962|5
5487|6082963|3
5488|6082964|3
5489|6082965|8
5490|6082971|7
5491|6082972|10
5492|6082986|3
5493|6082987|6
5494|6082989|4
5495|6083012|2
5496|6083016|4
5497|6083017|2
5498|6083039|4
5499|6083045|5
5500|6083048|4
5501|6083050|2
5502|6083051|3
5503|6083055|10
5504|6083068|4
5505|6083069|6
5506|6083136|4
5507|6083148|6
5508|6083151|5
5509|6083152|4
5510|6083153|5
5511|6083156|3
5512|6083160|5
5513|6083173|3
5514|6083174|10
5515|6083176|10
5516|6083183|5
5517|6083190|6
5518|6083191|6
5519|6083192|3
5520|6083193|6
5521|6083194|6
5522|6083195|9
5523|6083197|4
5524|6083200|7
5525|6083202|6
5526|6083203|2
5527|6083204|2
5528|6083205|5
5529|6083206|4
5530|6083208|5
5531|6083209|5
5532|6083210|7
5533|6083221|3
5534|6083231|4
5535|6083233|7
5536|6083234|1
5537|6083237|10
5538|6083238|10
5539|6083243|6
5540|6083244|6
5541|6083248|3
5542|6083267|10
5543|6083268|10
5544|6083273|4
5545|6083274|10
5546|6083293|10
5547|6083294|5
5548|6083297|7
5549|6083298|8
5550|6083299|7
5551|6083307|3
5552|6083308|3
5553|6083309|3
5554|6083310|3
5555|6083311|1
5556|6083312|1
5557|6083313|1
5558|6083314|1
5559|6083315|2
5560|6083316|2
5561|6083317|2
5562|6083318|2
5563|6083321|4
5564|6083332|8
5565|6083335|1
5566|6083348|8
5567|6083349|3
5568|6083368|10
5569|6083370|10
5570|6083373|4
5571|6083374|4
5572|6083375|4
5573|6083376|3
5574|6083377|7
5575|6083379|8
5576|6083385|10
5577|6083399|10
5578|6083401|9
5579|6083403|10
5580|6083412|2
5581|6083415|2
5582|6083427|4
5583|6083432|2
5584|6083433|2
5585|6083434|2
5586|6083435|2
5587|6083436|2
5588|6083437|2
5589|6083438|2
5590|6083461|9
5591|6083463|4
5592|6083473|9
5593|6083486|1
5594|6083487|6
5595|6083488|3
5596|6083489|10
5597|6083491|3
5598|6083495|1
5599|6083507|8
5600|6083508|10
5601|6083509|10
5602|6083512|8
5603|6083521|6
5604|6083565|2
5605|6083566|3
5606|6083579|9
5607|6083581|3
5608|6083583|10
5609|6083584|7
5610|6083595|5
5611|6083597|3
5612|6083613|3
5613|6083614|3
5614|6083616|1
5615|6083617|6
5616|6083619|2
5617|6083620|2
5618|6083622|6
5619|6083623|7
5620|6083624|3
5621|6083633|10
5622|6083640|7
5623|6083642|4
5624|6083644|5
5625|6083645|6
5626|6083646|4
5627|6083647|4
5628|6083648|4
5629|6083649|4
5630|6083650|6
5631|6083651|6
5632|6083652|6
5633|6083653|6
5634|6083654|6
5635|6083655|6
5636|6083656|6
5637|6083657|10
5638|6083658|10
5639|6083660|10
5640|6083661|10
5641|6083662|10
5642|6083667|8
5643|6083697|7
5644|6083698|7
5645|6083699|7
5646|6083700|7
5647|6083702|7
5648|6083703|7
5649|6083706|7
5650|6083707|7
5651|6083709|7
5652|6083711|7
5653|6083715|7
5654|6083716|7
5655|6083724|3
5656|6083725|3
5657|6083727|8
5658|6083728|8
5659|6083729|9
5660|6083730|8
5661|6083731|2
5662|6083732|2
5663|6083734|2
5664|6083735|2
5665|6083736|2
5666|6083737|2
5667|6083739|7
5668|6083740|7
5669|6083741|7
5670|6083742|7
5671|6083743|6
5672|6083744|6
5673|6083745|6
5674|6083746|6
5675|6083747|6
5676|6083748|6
5677|6083749|9
5678|6083750|9
5679|6083751|8
5680|6083752|8
5681|6083753|8
5682|6083754|8
5683|6083755|8
5684|6083756|8
5685|6083757|8
5686|6083758|8
5687|6083759|8
5688|6083760|8
5689|6083763|10
5690|6083767|6
5691|6083771|1
5692|6083779|1
5693|6083783|9
5694|6083785|3
5695|6083786|8
5696|6083787|9
5697|6083795|8
5698|6083796|7
5699|6083797|8
5700|6083799|8
5701|6083800|7
5702|6083804|8
5703|6083807|4
5704|6083808|4
5705|6083809|4
5706|6083811|9
5707|6083812|5
5708|6083814|4
5709|6083815|4
5710|6083817|3
5711|6083820|8
5712|6083825|4
5713|6083826|3
5714|6083828|6
5715|6083845|8
5716|6083846|5
5717|6083847|4
5718|6083848|2
5719|6083850|10
5720|6083866|6
5721|6083868|4
5722|6083869|4
5723|6083886|8
5724|6083887|8
5725|6083888|8
5726|6083890|8
5727|6083891|8
5728|6083894|3
5729|6083898|8
5730|6083903|5
5731|6083904|5
5732|6083932|10
5733|6083933|10
5734|6083934|10
5735|6083946|4
5736|6083948|10
5737|6083950|3
5738|6083951|1
5739|6083957|10
5740|6083973|10
5741|6083974|10
5742|6083975|10
5743|6083976|10
5744|6083977|10
5745|6083978|10
5746|6083995|5
5747|6083996|6
5748|6084004|7
5749|6084015|4
5750|6084021|2
5751|6084022|2
5752|6084024|2
5753|6084026|2
5754|6084028|2
5755|6084029|2
5756|6084030|2
5757|6084031|2
5758|6084032|2
5759|6084033|10
5760|6084057|2
5761|6084058|2
5762|6084059|2
5763|6084061|2
5764|6084062|2
5765|6084063|2
5766|6084067|4
5767|6084074|4
5768|6084075|4
5769|6084076|4
5770|6084077|6
5771|6084078|7
5772|6084081|3
5773|6084111|5
5774|6084112|5
5775|6084113|5
5776|6084115|5
5777|6084120|4
5778|6084126|5
5779|6084127|5
5780|6084128|5
5781|6084130|5
5782|6084134|5
5783|6084135|5
5784|6084155|4
5785|6084156|5
5786|6084157|5
5787|6084158|5
5788|6084173|3
5789|6084174|2
5790|6084176|10
5791|6084177|5
5792|6084178|10
5793|6084185|10
5794|6084186|9
5795|6084192|8
5796|6084196|10
5797|6084201|10
5798|6084215|10
5799|6084246|7
5800|6084247|2
5801|6084248|2
5802|6084250|5
5803|6084251|5
5804|6084252|3
5805|6084253|3
5806|6084255|10
5807|6084261|3
5808|6084269|1
5809|6084273|9
5810|6084278|10
5811|6084285|10
5812|6084286|10
5813|6084292|10
5814|6084296|5
5815|6084297|5
5816|6084312|8
5817|6084315|10
5818|6084316|10
5819|6084352|4
5820|6084353|10
5821|6084357|7
5822|6084401|8
5823|6084404|3
5824|6084405|3
5825|6084406|3
5826|6084407|3
5827|6084408|3
5828|6084409|3
5829|6084410|3
5830|6084411|7
5831|6084412|7
5832|6084413|7
5833|6084414|7
5834|6084415|7
5835|6084417|7
5836|6084422|5
5837|6084429|8
5838|6084434|1
5839|6084438|3
5840|6084442|1
5841|6084445|3
5842|6084446|2
5843|6084448|3
5844|6084449|7
5845|6084451|9
5846|6084490|3
5847|6084640|1
5848|6084644|1
5849|6084645|3
5850|6084646|3
5851|6084652|7
5852|6084653|7
5853|6084654|7
5854|6084655|7
5855|6084656|7
5856|6084665|1
5857|6084684|1
5858|6084716|5
5859|6084717|7
5860|6084718|7
5861|6084723|6
5862|6084771|5
5863|6128879|6
5864|6128883|4
5865|6128896|3
5866|6128904|3
5867|6128909|10
5868|6128910|10
5869|6128911|10
5870|6128918|6
5871|6128938|6
5872|6128949|3
5873|6128953|10
5874|6133595|4
5875|6133597|5
5876|6133598|7
5877|6133599|1
5878|6133603|10
5879|6133613|8
5880|6133622|10
5881|6133623|10
5882|6133625|4
5883|6133627|3
5884|6133629|10
5885|6133634|10
5886|6133639|2
5887|6133640|10
5888|6133642|2
5889|6133651|6
5890|6133653|10
5891|6133655|10
5892|6133660|6
5893|6133663|7
5894|6133665|3
5895|6133667|2
5896|6133678|1
5897|6133686|5
5898|6133690|1
5899|6133694|6
5900|6133695|6
5901|6133704|2
5902|6133710|6
5903|6133712|4
5904|6133714|6
5905|6133717|2
5906|6133720|7
5907|6133722|3
5908|6133724|10
5909|6133728|8
5910|6133732|10
5911|6133735|6
5912|6133737|7
5913|6133738|8
5914|6133740|2
5915|6133743|3
5916|6133758|4
5917|6133764|2
5918|6133765|1
5919|6133768|10
5920|6133774|4
5921|6133778|10
5922|6133784|2
5923|6133798|2
5924|6133822|9
5925|6133832|10
5926|6133841|10
5927|6133843|5
5928|6133848|3
5929|6133853|8
5930|6133860|3
5931|6133861|10
5932|6133864|3
5933|6133875|10
5934|6133879|4
5935|6133883|7
5936|6133909|9
5937|6133912|4
5938|6133914|3
5939|6133923|4
5940|6133924|5
5941|6133926|5
5942|6133941|5
5943|6133942|4
5944|6133946|2
5945|6133947|10
5946|6133958|5
5947|6133959|5
5948|6133971|7
5949|6133975|10
5950|6133979|1
5951|6133983|6
5952|6133993|8
5953|6133994|8
5954|6133997|10
5955|6133998|10
5956|6133999|5
5957|6134000|5
5958|6134001|2
5959|6134002|3
5960|6134004|5
5961|6134005|1
5962|6134010|6
5963|6134011|5
5964|6134020|4
5965|6134028|1
5966|6134035|5
5967|6134036|9
5968|6134037|7
5969|6134038|9
5970|6134043|2
5971|6134051|3
5972|6134052|4
5973|6134055|10
5974|6134070|6
5975|6134071|9
5976|6134085|3
5977|6134095|10
5978|6134096|5
5979|6134097|5
5980|6134105|6
5981|6134109|5
5982|6134112|10
5983|6134119|2
5984|6134121|10
5985|6134123|3
5986|6134124|3
5987|6134126|8
5988|6134136|7
5989|6134139|2
5990|6134150|2
5991|6134151|2
5992|6134153|10
5993|6134172|7
5994|6134173|5
5995|6134175|2
5996|6134185|4
5997|6134197|3
5998|6134200|2
5999|6134201|10
6000|6134202|2
6001|6134204|3
6002|6134205|3
6003|6134212|10
6004|6134214|2
6005|6134217|2
6006|6134218|1
6007|6134222|6
6008|6134233|2
6009|6134238|5
6010|6134239|4
6011|6134243|3
6012|6134245|3
6013|6134254|1
6014|6134255|4
6015|6134263|10
6016|6134265|4
6017|6134266|6
6018|6134276|2
6019|6134285|5
6020|6134294|2
6021|6134298|5
6022|6134302|7
6023|6134309|10
6024|6134310|3
6025|6134313|5
6026|6134314|3
6027|6134321|7
6028|6134322|6
6029|6134323|8
6030|6134324|9
6031|6134327|9
6032|6134329|5
6033|6134331|8
6034|6134335|10
6035|6134336|10
6036|6134344|3
6037|6134346|3
6038|6134351|7
6039|6134352|10
6040|6134356|3
6041|6134360|8
6042|6134364|7
6043|6134365|1
6044|6134371|7
6045|6134373|1
6046|6134376|2
6047|6134385|2
6048|6134388|5
6049|6134391|3
6050|6134403|10
6051|6134408|5
6052|6134414|2
6053|6134416|4
6054|6134424|8
6055|6134427|3
6056|6134433|3
6057|6134434|1
6058|6134444|2
6059|6134445|2
6060|6134449|8
6061|6134450|2
6062|6134451|2
6063|6134455|2
6064|6134457|4
6065|6134460|2
6066|6134461|6
6067|6134473|6
6068|6134474|2
6069|6134482|3
6070|6134483|2
6071|6134492|5
6072|6134495|7
6073|6134499|4
6074|6134500|7
6075|6134507|10
6076|6134508|3
6077|6134513|3
6078|6134516|4
6079|6134522|2
6080|6134527|2
6081|6134531|10
6082|6134532|3
6083|6134536|3
6084|6134537|3
6085|6134539|10
6086|6134551|10
6087|6134555|1
6088|6134557|3
6089|6134558|1
6090|6134559|2
6091|6134564|10
6092|6134567|3
6093|6134568|3
6094|6134573|3
6095|6134590|5
6096|6134595|1
6097|6134596|2
6098|6134601|8
6099|6134602|3
6100|6134614|1
6101|6134615|2
6102|6134619|5
6103|6134621|10
6104|6134625|10
6105|6134628|2
6106|6134630|6
6107|6134633|10
6108|6134639|1
6109|6134642|6
6110|6134648|2
6111|6134657|10
6112|6134664|2
6113|6134670|2
6114|6134672|6
6115|6134679|6
6116|6134684|10
6117|6134688|7
6118|6134689|2
6119|6134695|2
6120|6134705|2
6121|6134716|3
6122|6134719|2
6123|6134720|10
6124|6134722|4
6125|6134726|10
6126|6134728|3
6127|6134729|5
6128|6134733|10
6129|6134736|6
6130|6134738|6
6131|6134740|10
6132|6134744|10
6133|6134746|10
6134|6134752|6
6135|6134765|3
6136|6134771|2
6137|6134776|3
6138|6134777|10
6139|6134781|10
6140|6134785|1
6141|6134788|7
6142|6134792|2
6143|6134801|10
6144|6134802|9
6145|6134811|5
6146|6134812|3
6147|6134828|5
6148|6134830|5
6149|6134832|7
6150|6134833|3
6151|6134835|10
6152|6134837|7
6153|6134838|6
6154|6134839|3
6155|6134841|3
6156|6134843|10
6157|6134851|10
6158|6134858|10
6159|6134861|2
6160|6134862|2
6161|6134865|10
6162|6134874|1
6163|6134879|3
6164|6134882|1
6165|6134884|10
6166|6134889|1
6167|6134892|9
6168|6134896|3
6169|6134898|4
6170|6134903|2
6171|6134904|2
6172|6134911|10
6173|6134918|4
6174|6134923|3
6175|6134924|6
6176|6134926|6
6177|6134929|10
6178|6134938|3
6179|6134940|3
6180|6134942|5
6181|6134947|10
6182|6134950|1
6183|6134958|9
6184|6134960|2
6185|6134965|4
6186|6134967|4
6187|6134971|6
6188|6134972|7
6189|6134975|2
6190|6134978|7
6191|6134979|10
6192|6134982|8
6193|6134983|10
6194|6134990|10
6195|6134996|6
6196|6134997|10
6197|6135009|10
6198|6135010|2
6199|6135013|5
6200|6135014|5
6201|6135028|8
6202|6135030|2
6203|6135031|2
6204|6135035|1
6205|6135040|6
6206|6135050|8
6207|6135052|4
6208|6135053|6
6209|6135057|2
6210|6135060|2
6211|6135072|10
6212|6135081|3
6213|6135085|10
6214|6135086|10
6215|6135090|5
6216|6135091|3
6217|6135093|6
6218|6135094|5
6219|6135099|10
6220|6135101|10
6221|6135107|2
6222|6135111|2
6223|6135114|3
6224|6135125|1
6225|6135127|3
6226|6135132|6
6227|6135138|2
6228|6135139|2
6229|6135140|1
6230|6135141|3
6231|6135143|3
6232|6135157|7
6233|6135164|1
6234|6135165|5
6235|6135174|4
6236|6135175|10
6237|6135177|2
6238|6135183|3
6239|6135189|7
6240|6135190|3
6241|6135191|3
6242|6135192|10
6243|6135207|2
6244|6135215|2
6245|6135221|2
6246|6135225|1
6247|6135227|3
6248|6135231|6
6249|6135233|2
6250|6135239|5
6251|6135245|10
6252|6135247|3
6253|6135248|3
6254|6135251|10
6255|6135258|10
6256|6135268|2
6257|6135283|10
6258|6135284|3
6259|6135287|10
6260|6135288|2
6261|6135290|10
6262|6135296|10
6263|6135307|5
6264|6135310|2
6265|6135314|6
6266|6135315|2
6267|6135318|6
6268|6135319|4
6269|6135327|10
6270|6135332|5
6271|6135342|5
6272|6135345|5
6273|6135346|3
6274|6135350|8
6275|6135351|10
6276|6135352|6
6277|6135353|2
6278|6135360|7
6279|6135363|8
6280|6135369|10
6281|6135371|10
6282|6135372|2
6283|6135376|2
6284|6135382|10
6285|6135385|2
6286|6135388|6
6287|6135391|5
6288|6135394|10
6289|6135396|2
6290|6135400|9
6291|6135402|2
6292|6135407|3
6293|6135421|6
6294|6135427|3
6295|6135430|8
6296|6135431|10
6297|6135448|6
6298|6135450|10
6299|6135452|3
6300|6135456|2
6301|6135466|7
6302|6135468|7
6303|6135471|8
6304|6135475|10
6305|6135482|9
6306|6135485|4
6307|6135493|7
6308|6135513|2
6309|6135514|10
6310|6135515|10
6311|6135519|2
6312|6135520|10
6313|6135526|3
6314|6135529|10
6315|6135530|10
6316|6135533|2
6317|6135538|3
6318|6135552|3
6319|6135556|9
6320|6135559|3
6321|6135566|2
6322|6135572|2
6323|6135579|5
6324|6135591|1
